0,1,2,3,4
3.910429232,0.377888217,0.320416792,-2.310884017,0.225695494
-1.561611792,-0.541283215,-0.560827006,-0.320578604,4.391384816
-4.548410557,3.504107303,1.004141021,1.046260301,3.544219075
0.934045195,2.546766491,1.092147369,-1.078761773,0.746485715
-1.59606866,0.148976655,0.285032724,0.197772556,2.563908251
0.945442615,-1.45108571,3.318631068,1.902097663,0.878363516
-1.353683188,-1.032035201,2.971551447,0.194259582,0.169372029
0.718895907,3.378434964,-0.0739311,-0.744635998,-0.049569342
0.53859452,-2.815176394,-2.481151135,-0.247308354,-1.276714954
-0.499743112,-2.989160063,-2.669649119,-3.29145557,-6.503931402
0.333725665,3.126542192,1.16369999,-1.981668579,-3.41480765
-0.078617906,3.661301396,4.604992072,-0.749949956,-3.051516777
-1.185266547,1.049669229,0.707326175,-2.204421624,0.942883434
1.975489726,-2.716221874,-3.779621462,-2.600253674,-1.670648891
3.122994204,-2.394268993,-2.633145274,-1.706403072,0.511734832
-2.08481474,-0.668097859,1.113995724,0.613324998,0.25864712
-1.066067992,3.312136571,-0.168894583,2.743949717,0.448945049
-0.50793807,0.741004561,-2.426241844,1.471909291,0.285270152
4.555764669,0.912385179,-4.305590745,0.148609054,-1.136837093
0.386071686,-2.45857924,-2.308773528,-0.508912056,-0.611231118
0.608529254,-0.687976213,-1.503578702,-4.512591558,-1.84020671
0.756872444,-1.704841908,-1.349669207,-0.765266594,-3.429290557
1.942367861,-2.578168382,-0.281658559,0.842132301,1.402783717
-0.486688815,-0.278287227,-1.348882945,3.278423746,2.365350239
-1.863819026,-0.696585311,-0.858235467,2.950687546,0.40985133
2.445314277,1.517329852,0.677814667,1.01416257,2.025573438
0.569920599,3.353333014,3.158071318,-1.485331172,0.169540153
-6.30807421,0.11340141,5.536744549,1.417708881,-0.282694082
-4.427245437,1.397931993,2.085569071,0.197457069,2.469629288
1.30284762,0.04642901,-1.355479988,-0.142863143,2.878371014
0.530367848,-1.538302569,-2.509902507,-3.004117707,-1.389727346
0.632150064,-2.625093358,-1.208839465,-2.248348689,-0.733841277
-5.27745595,-2.724381346,-1.181322443,-2.566663795,-1.965304235
-5.366299602,-2.780899132,-1.280736869,-2.740622884,2.54891406
-3.700910608,-2.550932495,2.061886867,2.747093794,-0.79043189
-1.576402959,-1.302331396,1.96962687,-0.071939321,-4.437479182
3.172391887,1.334053459,-0.987588023,-0.136026048,-2.60753257
5.97856938,1.695692645,-0.125057046,-1.052538407,-0.888524186
0.937893582,1.38164812,-1.055163534,-0.959655152,0.081093554
-3.448924619,-0.043515922,1.425452983,-1.325083869,0.097123146
-3.800405146,-1.642797432,0.853238343,1.955530632,-0.964118646
1.793199648,2.490406293,-0.612347812,0.77281445,-1.013194232
4.198748959,2.642200051,-0.499142537,-1.740473568,1.793280861
-1.001573002,-1.215645523,-0.067144848,-0.701560369,-2.216802977
-2.216015096,-0.759521217,3.364984348,2.6850194,0.353975639
-2.149616375,-1.541469776,2.452573332,2.007940455,2.852922497
0.427264297,-0.864616025,0.812291683,0.91361323,1.473217803
-0.050893784,-0.287959514,-0.41541017,1.490557057,-1.901716151
-2.487870836,0.426723622,-1.705990504,-0.97219688,-2.745488173
0.632971462,2.218172152,-2.418141498,0.504844211,-1.394011801
-2.819371858,7.094751973,0.674238237,-1.242741011,-1.426744447
1.524608449,3.647993761,2.50795834,1.499624085,1.152552665
4.594972843,1.958067877,0.132040882,0.951448451,-0.822380639
-0.482387632,-2.496124992,-0.744772326,0.279328158,1.324100992
-0.258784572,-3.926094679,-1.084822034,4.470176601,4.621249891
3.57013009,-1.978472267,1.875726152,4.636427299,1.784449925
1.268962047,-0.473296798,-1.581844101,-1.772530532,0.245466727
-1.616715856,-1.338137462,-0.869675383,-1.872053951,1.224766343
0.059172992,-0.632564665,-0.430113982,5.2747216,3.714439999
2.800080099,-0.283779915,-1.759057329,4.654687786,2.834316716
0.523040697,2.623187647,-0.638514644,0.444954198,1.080890685
0.297517074,0.031119279,-0.111636827,-2.685283154,0.921278961
0.607032037,-2.824610272,-1.728674531,-3.430301522,1.479940532
0.45740687,0.297922621,3.759552447,-2.999457018,0.506488709
2.308344828,0.653122822,1.36024849,-0.433158058,3.26702478
1.276267201,0.295297602,1.711486261,-0.696009096,0.257457413
1.230061818,1.80674452,-2.074041677,-1.515250959,-2.725949339
0.856598878,-0.774645233,-0.029415174,-1.127505344,-2.893139041
1.245147674,6.220474695,1.825759149,-0.211492201,-1.694173264
5.466520528,4.18432885,-0.568407371,2.303428268,0.071035211
5.329860429,-0.865212228,-1.214416804,0.15645395,-1.256844648
1.081989377,-0.709582401,2.239480189,-2.713906443,-0.910333671
3.451898433,-1.014733833,-1.092064523,-1.868943116,0.638207055
-3.078603965,-1.67151254,1.26865345,1.042456703,-1.068395399
-3.563256307,-2.749430132,3.559262486,-2.785268851,-0.558691466
-1.261642221,-1.375560088,-2.304055485,-2.763083916,0.224701886
0.669846536,-0.92067296,-0.204274083,-0.441637967,-0.761605963
-2.805984677,-0.148482155,1.022586535,-0.106705395,0.151532366
-1.933491718,-1.283127939,2.59947306,2.026606082,-0.482935448
-2.111086565,2.385094038,-1.889664564,-0.826155699,-0.702893187
-2.601615202,0.014358393,-5.059427338,1.428760838,-1.481222441
-2.414003612,-1.01144835,-3.212218091,1.935472189,2.503654159
-1.573180182,1.192211406,0.213054711,2.960371328,-1.512749822
-1.372437686,1.656227462,-0.65331416,-0.384289866,1.442853947
-3.062596343,-0.095641785,-1.762816921,0.800257822,-0.782877916
1.030907751,-2.071248817,-2.021256305,-3.234707264,-2.08313489
3.642327668,1.682075144,0.356143205,0.897585895,2.754174536
0.86028646,2.222793088,0.287498265,2.396085118,2.015313274
-2.748127631,3.817797489,1.357984022,2.360088675,2.382557084
0.182925964,-1.956058652,-0.712466032,-1.509896692,-0.897966854
-1.20910438,-2.447389606,2.076914204,-2.632389595,-3.565165159
0.444389156,2.510149159,2.336705287,-1.031378448,-1.058124712
-2.190735373,0.712023103,-0.555031333,0.546765736,-0.279480137
-0.635707185,-4.868257634,-2.104255114,0.136124075,-0.438075917
-0.320085949,-2.013164673,-1.578039007,2.63912707,1.589445847
0.277507416,-1.347470275,-1.600560994,1.624904682,0.169542835
-1.088034885,3.039575479,3.498244846,-1.002692598,-1.199370034
-0.475298794,3.279334652,0.075122427,-2.004370987,-0.748558726
-0.3649521,-3.577168886,1.282783593,-0.916415446,2.080568218
3.298402518,-3.518901807,0.893392868,0.967039846,1.273187927
5.645395079,-1.051842806,1.523422257,-1.323673959,1.114298119
4.168671983,-0.309659532,0.814437073,-1.824116064,2.531751423
-3.225577655,-1.349631918,-0.164031616,-1.00026004,-1.962016775
-5.135813911,-2.105082387,-0.742431265,-0.71225269,-2.927006256
-1.847398314,-0.241627088,0.354965708,0.093453956,0.594401749
0.104487361,0.365666448,1.37549798,0.849057509,0.232591814
0.922253791,-0.835273789,0.464044184,-0.203522383,0.079587411
1.134687122,-0.761508124,3.559302324,-0.160145607,1.510566586
2.987218652,0.458239068,1.190620292,0.023873921,-0.434660129
2.733477283,3.084191737,-1.069885166,-0.230675872,-2.241982393
-1.843348555,0.002730323,-2.902252027,0.161314329,-0.460395047
-2.484992578,-0.986234197,-0.890626927,-0.35027842,-1.842823182
-2.636771463,-0.514811739,-4.099365372,0.120086583,-2.45641637
0.809244304,1.491383319,3.921698548,2.772321861,-0.576186424
-0.49701859,-2.849841377,-1.689209562,-0.381122648,-2.738685594
2.407260435,1.450748136,-0.965552269,0.110657355,0.491992565
2.580089957,4.708807447,3.352402694,1.262150607,-0.062086982
-2.357649113,1.81596154,1.86226623,1.552467965,-1.419831429
-3.160258269,1.470224746,-0.857002801,-0.804524226,-2.616144135
-1.795873922,-1.309101305,-0.911249642,0.387951285,-0.167256197
-1.810153105,-4.846267615,-2.628361014,-1.571571099,-0.083881487
-0.911626132,-2.235377264,-2.67636091,-1.097552798,0.748021466
1.141309996,0.855076006,0.545060023,-0.049243595,0.963523328
1.3691896,2.779706099,1.839389214,0.607154091,7.984032703
1.67726087,1.617280382,2.508571676,3.866140728,3.153237611
5.609266085,-0.927090995,-1.437263425,-4.315109231,0.345223088
4.826726913,-2.994363927,1.717813371,-4.546065177,0.452535583
-3.205073538,-1.603632877,-1.88207141,0.603423367,-1.720629608
-4.256018182,-4.996812063,-2.089745595,-1.379209782,-3.697343697
0.323540321,-0.990597899,-1.73958504,4.046961026,-0.187834313
3.147838654,0.589953324,-0.026790731,5.775591435,3.553255424
3.007981501,2.818059582,3.354652838,-1.736138278,5.595286696
3.375143945,1.639791108,1.841102083,-2.147771867,2.424988007
-2.329159657,0.76108034,0.457819433,6.436180564,-2.945446759
-4.77352743,1.034252852,2.653665048,1.778556199,-3.200724274
-4.000751124,4.542598546,1.531429894,-1.49886231,-2.727905804
-2.807496392,-1.857599376,0.047435074,3.033776451,-1.835029181
-0.912012076,-1.030760277,-0.128659512,-3.993216067,-0.735613926
0.304095065,1.798094296,0.182886178,-12.48414947,-3.848424474
5.996898307,-1.09720673,-1.281001934,1.089393589,2.418572031
0.968369349,0.161655895,-0.092390107,-2.021402358,1.883238263
-2.547828962,-1.868524465,1.029119186,-0.048267312,2.226743527
-3.590792343,-1.562614138,1.425140953,1.152583427,-4.061587431
-2.218184734,1.457127957,-1.548793866,-2.152286502,0.226421332
-0.168692404,3.666253871,1.56296559,0.796664107,-0.419665034
-2.48655571,-2.555311496,-1.894576103,-0.925627696,-3.401544451
-0.701470462,-2.007191318,-1.732196675,-0.249776389,-2.403617326
-0.123267305,-0.329847096,-0.732835187,2.277701483,-2.140788846
-0.428818822,2.85351508,0.194577928,0.946180112,-1.825197953
2.138715764,0.643613181,4.509140973,0.482382978,-0.461349591
0.445959154,1.582147429,2.499258584,2.067620524,3.852380336
2.890674336,0.035697506,0.625506645,1.738030417,2.840027991
1.91068686,-3.149791528,2.814670952,-0.455325094,1.47881285
5.166681903,0.659556923,-1.773992897,2.369975309,1.636546355
3.874948882,3.317210907,-2.075890784,5.136626367,-0.145760207
-1.304227582,0.710215961,-3.294679637,-1.801233646,-0.978946273
-0.298174281,1.963120324,-1.337292851,-6.955991073,0.401543355
3.06307488,-0.03095807,-2.178844744,0.498889729,2.573346659
2.297984157,-2.161818001,-2.066381749,-1.294625355,2.198724371
-2.793412365,-1.319680617,-2.365367792,-0.047982153,-2.736331877
-6.212345292,-3.252041609,-0.770492163,-0.30461231,-3.125768053
-2.207792857,-3.654214632,-3.940905462,-0.815325244,-4.384041146
2.278033755,0.738256869,-1.261647395,-0.037132099,0.144282538
4.573429201,4.48610722,3.503953924,2.816660478,2.566125414
1.793501142,2.111383744,5.900948773,5.658707403,4.546678061
-2.792851148,-2.367145674,1.565643864,2.410983277,1.401040906
-5.45329629,-5.467178535,-0.204275901,-9.336696092,-2.891804006
-1.941911234,-2.11567946,-3.611510569,-2.634175219,-1.19940996
-0.90224061,-2.260337129,-4.109632655,2.099903068,-2.348692816
-2.257853744,-3.473183677,-0.399884951,-0.39303507,0.927705358
0.785235533,-0.914423332,0.892571804,2.005227931,3.548278176
5.393459402,3.497741318,-2.089073348,5.431795738,4.706245281
3.781430308,3.179144398,-2.07332695,-1.598139965,3.726751263
-3.064667313,2.973071373,-0.013384474,-6.267005045,-1.900948854
1.76666518,-0.750425784,2.743085539,2.379972386,-3.917470795
3.637784246,2.06101993,4.323805875,2.069526637,2.737294672
-1.430643,1.117976887,1.172355412,-3.423397382,0.3600663
-4.040225205,0.681343427,-1.847592848,1.534442905,-5.257462088
1.173232467,1.092958721,3.137878503,4.535260668,0.876352591
1.771134769,0.831262495,2.556390004,-2.259608227,2.188075072
-4.505337681,1.102382338,1.912931021,-0.805580762,-2.687942545
-3.424635277,-1.05106767,0.385014731,5.010683298,-2.452451719
-0.030191264,-2.003542794,-0.333122096,-5.76727544,2.344218449
-0.503471659,1.170226799,-2.582474502,0.238076699,2.359740209
-0.450496759,-1.361119999,-1.61164799,3.032644023,0.372277952
0.146415886,-3.049088035,-3.307393459,-4.648159433,2.011338174
0.132423995,-0.235285549,-0.923376178,-3.421555226,0.148632382
-1.647969479,-0.838193123,2.669399893,4.991625904,-1.802769659
1.780086293,1.409805034,4.226259712,3.585074528,2.161033608
1.020699926,-1.107199641,-0.350551592,-1.943174847,0.747591703
5.808374346,1.642110225,-1.871102285,-1.656838914,-2.995616006
3.464753501,2.644950938,-2.738781195,-1.092885922,-3.148487654
-2.640967095,-1.271584579,1.960157073,-0.427812887,4.019575178
1.602532782,2.049154783,-1.308002727,2.150256518,0.199183248
3.268055221,1.599226526,1.156865826,0.394629569,-1.932811609
-1.930542313,2.743013705,1.390732741,0.501667692,-6.214177873
-1.931080846,-2.144116736,3.128540925,3.030125744,-5.138543689
0.896492051,-0.433882594,-1.412496728,-2.781085175,-0.191541259
1.364496912,0.450833719,0.907819715,3.859473507,0.657450324
-1.920754913,1.217264339,3.061960831,0.371230158,3.894525367
1.6755799,-0.630303749,-1.249872628,-11.00801405,1.056214825
1.73217788,0.27666259,0.170418311,2.104776582,-0.422505037
0.504379032,0.321444244,1.169921792,2.835883804,2.574044916
2.086630852,-0.408357395,-1.0682275,-6.529041698,-0.966146314
-0.282561005,2.286422016,-1.136069534,0.385544799,0.342368459
-5.39774302,-1.386763195,0.073688337,1.500260854,2.026354702
-4.31156671,2.544258424,-0.705243069,1.591529093,-1.054201374
-2.176125689,-1.542636314,0.472492164,0.752777828,-6.025983642
-2.154754653,-3.280123285,3.312622876,5.211771393,-0.814254988
0.105274537,-0.986153153,1.163628285,3.206245736,2.387802775
0.108458648,-1.285451335,-3.124394422,-17.3286213,-2.288927258
4.090434046,-0.480534389,-1.197737218,3.885987922,-2.572635656
5.241806066,-0.299675131,-0.430757715,4.595675756,1.295802994
-0.486818044,-1.378132534,-2.824332945,-1.986296188,-0.434984232
-0.189707649,2.677085329,2.093099419,-1.735040067,0.319699571
-0.289524903,0.25232984,-0.759237825,0.382960567,-1.651119371
-1.148758462,-2.428148283,0.682849324,2.048608555,0.28619082
-1.662672321,-0.351053821,1.975395518,3.690725255,2.677247917
-3.10407484,-0.839850666,0.527002308,-2.099892935,0.279759355
-1.264876427,-1.713787498,-0.133678254,-1.500992,-0.755414621
-0.968121485,3.055733171,4.095743164,2.414937249,2.270635249
0.270945053,-0.323329916,2.026541457,1.154347964,3.995999168
0.041250121,0.164569333,-0.832843018,-1.969329846,1.799672426
-0.572111305,3.6823229,-0.003251653,0.877803665,0.351083258
-0.724892312,-0.920896176,-2.873886622,-1.745476507,-1.21422579
0.270333837,-2.828030462,-1.899829839,0.602513549,0.291991509
0.46807048,-1.843877451,1.74982933,2.972821585,5.361178927
0.503784465,-0.820086516,-0.677580629,-2.007218466,5.227816837
0.735303473,-0.113534364,-2.20519449,0.008191902,1.499963946
1.29223012,2.497333567,-1.860058529,1.177490229,-2.009886363
2.635943186,-0.703265747,-4.4084702,-1.14333052,-1.236291334
0.171764996,-0.826851774,-1.746400353,3.626658953,-0.276606505
0.878216623,-1.47784814,-2.199003652,-1.364027709,-1.452216891
2.098984593,1.254013604,0.851812047,-3.847086522,-0.277860465
0.63528253,1.371217407,0.223724197,2.026350547,2.08588981
-0.150035181,0.676951857,1.724864769,0.680626296,3.360201103
-1.939296913,-0.268359268,4.205086522,-0.947140686,-0.290738047
0.954483798,0.372240042,-0.715818508,-3.307963192,-4.539199568
2.003002438,-0.540402213,-2.422278592,0.638796354,-3.539751498
1.682253653,1.821517114,-1.236283238,-0.961876176,-2.075027344
-0.505555152,-0.049562979,-1.43285275,-1.069163714,-0.006650211
0.838798188,-1.977212427,0.076066422,0.928746995,1.865221259
-0.801666531,-0.081660142,-0.73495879,-0.599434036,-0.273242899
-0.245737173,0.660292778,-1.246594952,-0.867877065,-3.169057152
4.739055612,2.747244216,-0.778529803,1.341933591,0.382960708
3.403760802,2.182502441,2.214089238,-0.684787204,3.968580806
-2.379257572,0.801482464,-0.092381388,-0.461728636,-1.569618843
-3.43870211,2.697293284,1.095822106,0.323295123,-1.61234344
-2.740420327,3.877692577,3.708739942,1.964522811,-0.846352221
1.173161406,1.261967328,2.711483442,0.29351834,0.372831011
3.756429514,-1.30920029,2.309778741,2.631993605,2.347543896
-1.822201261,-3.808876362,3.567356519,1.606600395,-1.277585639
-3.454474238,-3.114592243,5.17505,-1.411829658,-1.071771588
-1.294476811,-2.453438932,-0.727286536,-2.173660722,-0.149621821
-0.229536224,-2.078575049,-1.778750315,5.649854808,0.355119366
-0.286526707,-3.570959661,3.130234351,4.951196102,-0.138292698
-1.518151897,0.439670179,-0.658247111,-1.722360089,1.662575468
-1.369977607,1.452479052,0.180221704,-5.216057211,0.167073268
3.890992427,-0.770865755,-4.909526177,-2.791778079,2.060222279
-0.608157552,0.420892747,-4.190797676,2.283206518,6.594032614
-2.114351264,4.739986866,1.102871861,1.938693743,3.299062168
-0.224586747,4.095470046,0.932110613,-2.428535506,-4.927182734
0.715035545,1.836162955,-1.509550323,-2.904754508,-3.263296018
-0.275524568,-3.177252258,2.202603704,1.227228667,-1.60231147
0.193530702,-3.021155155,-3.188675496,-3.473442253,-2.394898738
2.188971315,-1.356259636,-4.651062157,-5.162183112,-0.050368656
1.861856255,-0.90564606,-2.428912198,1.163843154,2.990397752
0.341178116,-2.689623162,0.199711567,3.569528113,2.931864284
-4.077712409,-0.681466217,-2.383450249,1.334653677,0.427627238
-0.964662652,-3.053026746,-1.447258708,-7.319767615,-5.274968638
-0.3452215,-1.2327764,0.127653864,3.829356172,-5.309700797
-0.378867216,-0.20520214,-0.388535682,0.74496699,0.631897004
-1.461352594,-1.186819327,0.386051482,-3.955798443,-0.646669879
1.163039337,0.646342685,-0.45962486,0.095545877,-3.816591257
-1.982695867,1.710753397,1.796435674,3.815335473,-1.026039781
-0.469550927,-0.329474104,1.807640959,6.083333985,3.312074151
1.727102142,1.028905391,-0.563810552,-4.114925868,3.93859823
0.182561905,1.35962594,-0.848630666,-3.935913734,1.606006815
0.970835925,3.394348874,2.828677926,1.979987114,-4.146123801
0.708356218,3.180132779,3.55936144,3.679558472,-3.147203871
0.098611366,1.754951204,1.469850358,1.083302427,-1.380263511
-0.234759031,1.316392717,0.211506575,3.093266268,-2.266096332
0.2771114,-0.53319872,3.698948149,0.523097788,-0.826011286
0.203486267,-2.067692567,2.843139931,-4.859222574,-2.869861509
-1.170987621,-1.424696483,-2.565081898,-1.488202642,3.083947637
-0.017454671,-1.248559242,2.483429991,6.4261385,2.486277453
-0.335419938,1.318674692,3.420500974,-1.084605265,-0.055696812
1.868470644,2.698068733,4.136035619,-7.553923117,-2.842142969
1.578218314,0.694613175,-1.540018183,3.930215781,-1.086968704
6.774481157,1.543684633,-0.471389288,1.869532643,1.746268422
2.958428537,-1.429980211,-0.833267408,-2.528790427,2.538210099
3.187210671,0.070846254,1.035326367,2.197908743,1.614412471
2.362656646,1.820382611,-1.455612559,2.653545573,2.231064741
-2.823445845,3.002960412,-1.170927862,-7.682921702,4.219945488
-1.944273666,-2.09886744,-1.692938863,0.524360835,4.401825884
-4.371809343,-3.570002781,-3.622322305,1.529602485,2.701334854
1.900318827,-1.369524296,-2.451409683,3.758484966,-0.569699959
1.478066473,2.195780118,3.617164181,1.537577491,-0.193597301
-3.267214687,-2.504957341,1.610608992,2.617461877,-1.604073712
-2.46717141,-5.88812715,1.736390529,1.949325985,-3.199677286
-3.701318513,-1.832080282,-3.228141124,-12.48693933,-3.686838529
-1.454265114,-1.523755875,-1.522474037,0.003600833,-3.90598968
-3.027991965,-0.738063259,-2.911883674,1.616114418,-1.945369256
-2.152604025,-0.315782374,-1.805990947,-0.908945139,-0.846838228
0.479578734,-1.062213393,-3.833170092,-1.771923171,-0.997176427
0.145428913,-0.123739297,-3.311556145,-0.533178805,-0.655479778
3.213068496,0.072527777,-1.841905405,-0.459311825,2.864048439
5.435197061,6.317666086,2.241197678,0.800636643,5.400632579
2.202028626,3.577733991,0.90042523,4.384175587,2.081680683
-2.54462121,-2.432914024,-2.031908987,-1.2978158,-0.504109481
-4.092399376,-1.617074708,-2.854948402,0.008186931,-1.504893892
-2.204655516,1.947631485,0.342324522,6.708016315,-0.142809081
-1.781761664,5.095098013,5.3652357,3.181381023,0.498674955
-0.993073818,-2.958917324,1.547648485,-2.329472019,0.488182416
-0.984422259,-1.469062498,-1.698970996,-2.135503874,-1.396122841
-0.096478312,-2.80394192,-0.464609144,-1.219372632,-1.594598926
-0.802011885,0.028681508,4.355977428,1.089000112,4.00095583
-1.44417887,-0.333658961,1.893607563,2.349874496,0.042969728
0.65147682,1.991680975,-0.328692813,-0.48460669,-3.085084035
-2.248378321,0.3249868,-4.098532179,-3.08819146,-6.535645682
2.725870218,-1.492848214,-0.777797345,-0.959378994,3.068448246
1.40057335,2.040979512,2.280566901,1.567699874,3.248575154
-1.339720956,0.646191999,3.801341592,2.107680727,-0.168245634
2.691285133,3.962213172,-0.01464707,0.415356228,-1.064230576
2.93899162,1.770281483,-2.497536676,0.866987523,4.125161681
-1.777484736,0.771495393,-1.383587807,-0.580611603,0.836448402
-0.863681418,-0.693553106,-3.43618031,-1.699803745,-7.137908982
2.714145218,0.709698617,-1.183400831,0.360615957,1.364983557
4.913332358,2.802432453,0.071388112,1.29250854,6.785196018
-1.372902473,-5.388249496,-0.635810451,-0.842897352,4.255162129
-1.822719331,-1.940162228,-1.415615588,0.661630732,-0.405999538
-1.901741769,3.347571506,0.245302194,1.356736909,3.584523201
1.815337419,1.754643831,1.997420566,3.061334305,3.202470732
1.037853716,-2.719993866,3.652893775,3.039006401,-3.628307592
-1.535691396,2.966417058,2.253399583,-1.088837029,-4.40606448
-2.586934444,2.859206477,-2.096674002,-1.455768469,2.336556543
-1.330526831,-3.607573879,-3.018535076,-4.577256551,-3.581480439
-3.017348629,-4.144097204,-2.503826268,-1.049181507,-3.746239892
0.493685779,-0.405055187,0.37132334,-1.04911558,2.93363465
0.524974982,0.823468657,2.042610592,0.638355893,2.282052829
-0.826243989,-0.496965293,-0.071792935,4.1540076,-1.010298401
0.724762727,-0.002659399,0.564491432,4.346849494,-1.803215372
0.789470195,1.066336576,2.156004442,1.401482315,-0.483058263
0.21504783,-1.382992607,1.155375101,1.025874877,-0.338463397
3.273239034,-1.698480782,3.589089815,-0.028585366,-0.769702399
2.483801284,-2.643269139,3.04515701,-1.810885918,-0.328565233
-0.780766878,-0.893284017,-0.428328492,-2.893715919,-3.718837089
-4.793102669,-0.865401492,-1.860249141,-3.079053122,-6.487004821
-1.737429731,-1.633444966,-2.415387421,-4.876034577,-2.445756436
-0.955932374,-1.551115569,-2.623176582,-2.906096026,-1.024474454
-0.318812492,-1.515099699,-3.05210749,-4.202759964,-0.031094576
-3.135452324,-0.716887825,-1.060958856,-0.957682959,-0.994818807
0.403722504,0.353452215,-1.888002966,3.97548509,5.943062689
-0.41259088,0.84895998,-0.922618648,0.259465676,-0.082626032
0.355837624,1.140701153,1.545370884,-2.868860369,-3.884569715
1.26140012,-0.150537985,3.164198621,0.638809638,0.749774507
2.187692914,1.767170013,0.587512868,2.115659298,5.93767502
3.889322319,3.836068152,0.4761904,3.419135395,1.239708597
5.122637528,1.862865479,0.660385097,0.659732673,1.430400154
0.12320966,1.699958025,1.430722363,-2.940307943,-0.15400219
-1.668718936,5.073618501,3.071885016,0.779616698,0.058634448
-0.493474292,2.032793893,2.824859768,3.194626753,0.829414119
0.175212629,-2.097539075,1.20141332,2.290510655,1.221887285
-0.52362777,-3.899085502,-1.178281532,-1.517409865,-0.685933369
-0.487412463,-1.646218647,-2.292708081,1.512967319,0.944706883
-1.994615349,0.142220181,-0.509803721,-0.464144444,-0.154950861
-2.026879036,0.177891177,-2.781847016,-4.369057165,-3.621513625
-1.619782401,-1.044776282,-4.995547824,-2.112700186,0.691136096
-0.645462693,0.567979718,-0.113968346,-1.572510044,1.911938504
0.992747386,1.170316507,1.937599422,-0.555035769,0.696326691
2.44965612,1.026096293,0.053849326,-1.667307484,-1.140251091
-0.576816354,-1.207978593,-2.751728026,2.374790002,1.799791485
-1.962424623,0.315519142,-1.425351782,4.954846749,2.223071399
0.864949993,-0.464044728,0.798325174,3.600820508,3.392088482
0.856068162,-0.932657668,-1.188554939,3.462774982,3.189837276
-1.549037297,-0.370621496,0.576973539,-0.015486357,-2.022284427
-0.995040739,0.418540516,-1.172431559,-5.183357682,-7.327895243
-0.085780098,4.873573731,0.80079208,-2.787414189,-2.674941679
1.100704049,1.397375154,2.477351635,1.595350229,2.396099584
0.219751897,2.866338313,1.27897372,-0.766065079,0.271127284
2.190293376,-1.349604516,0.577979273,-2.558278629,4.243422291
4.998353016,0.801775994,-1.29166302,-1.562560871,4.547316916
4.510168842,4.02042186,3.488391134,2.046156625,-2.234616937
-1.165753642,4.120324658,4.742662984,1.695280476,-0.841645115
-1.4748664,0.018789384,4.418109743,2.864309193,2.675992739
2.082365382,1.092593467,1.692167047,3.800901735,0.699223675
-0.991540216,-3.976922346,-0.683105595,0.858352894,2.014161606
-2.667251054,-5.697015668,0.993235507,0.40237738,-1.189720157
-1.578079993,-3.179908365,0.163472564,2.340236868,-1.462133613
-1.54348792,-2.431679598,-3.394253771,-1.354814603,-2.540709948
4.164182697,-1.933595537,-4.50014877,-0.147188232,2.735655824
2.4203282,-0.492653831,-1.035114901,-1.232800002,0.971110428
-2.719132711,-1.234134537,-3.58312797,-0.544735594,-3.580518159
-3.536004501,-0.840702131,-2.259589339,-0.509764311,-9.98099801
-1.995989785,2.94562413,0.209004117,-3.393401419,-3.866300857
0.019079398,-3.405478986,-2.573951504,-3.233827347,0.54656739
-1.147489869,-1.475928451,-2.637253078,-1.659019672,3.941270584
-1.223013328,-0.183945066,-2.222928012,-4.027401879,-5.206137212
-0.931508268,-2.389854493,-1.467428704,0.348028889,-6.39128575
-0.242100862,-1.725038764,0.846327851,-0.700627206,-0.025066154
3.516384699,1.31945877,4.867391688,4.938625031,4.088275116
3.875404487,5.278447286,2.65741417,3.002287561,3.792977199
1.529588003,-0.081949453,-2.981041322,-3.823180405,-0.339705804
-1.137911741,-1.956109268,0.614513528,-3.120973998,-5.892147541
2.090941703,1.949824914,2.880893367,1.522717676,5.590944628
-1.386801016,0.438856249,-0.085232214,0.524796879,7.523989667
-5.785171965,-2.625453415,-2.532496695,-0.712423453,-3.952454303
-2.186295339,3.010818622,0.305031671,1.060898417,-8.305186901
-0.749851585,3.615527748,3.182647027,2.120984319,4.909458455
-0.585207548,2.054586126,2.265645791,3.801412,1.962111972
3.614940293,-2.237939819,2.569987413,-1.002720442,-2.631175385
3.590085583,-2.975866119,-2.729696685,-3.385633433,-2.063536469
3.536429264,0.474623577,1.497631458,-0.282405564,3.386666706
1.137324006,0.904582889,-0.19714466,2.87855604,4.265858521
-2.974781895,-0.246652124,-3.668068939,-0.325042244,-0.52746208
-4.479479567,0.415564816,1.860568833,-2.123301994,-2.204855403
-1.941005162,-1.087520836,0.725652474,1.676009379,1.243560557
-1.245920462,-3.41053107,-1.510804275,-0.520081883,0.592443314
-0.741221586,-1.814687038,-1.589071825,-1.58120406,0.378077248
-0.823858167,0.91440616,-0.123694444,0.422028873,-0.550097816
2.949379282,1.098693272,3.561646272,2.66544723,3.788400637
2.446112682,-0.738922521,2.379949869,3.337874482,4.301841284
1.113276442,0.989445004,-1.213596496,-0.711258894,-0.719750987
-0.763438089,0.902705579,-0.63841558,-1.171720579,-1.680466005
-5.062949267,-1.241373616,-0.413239335,4.346583472,2.481159154
-0.668113759,-1.193754738,-2.413674595,2.362963789,3.080584634
0.067480023,0.458728311,0.154564891,-1.96189082,-2.166410683
0.891042412,0.325376946,-0.257747929,-4.953679013,-6.686851206
-0.542158896,-0.278656659,-2.854809624,-0.730086277,-0.066588815
